Loss,Accuracy
0.023595,0.924726
0.042858,0.849345
0.060417,0.774197
0.076758,0.702555
0.092107,0.641561
0.106645,0.587647
0.120558,0.539118
0.133598,0.497308
0.145852,0.462474
0.157745,0.433351
0.169384,0.408609
0.180756,0.38752
0.191858,0.369303
0.202901,0.353214
0.213819,0.338866
0.224741,0.325979
0.235606,0.314466
0.246357,0.304032
0.257082,0.294614
0.267601,0.286074
0.278105,0.278297
0.288264,0.271159
0.298238,0.264605
0.308161,0.258581
0.318085,0.253032
0.32812,0.247865
0.338033,0.24304
0.347881,0.238575
0.357633,0.234394
0.367388,0.2305
0.377074,0.226842
0.386752,0.223406
0.39642,0.220191
0.406003,0.217153
0.415548,0.21428
0.425133,0.211533
0.434683,0.20891
0.444218,0.20641
0.453647,0.204031
0.463101,0.201745
0.472539,0.199555
0.481943,0.197487
0.491278,0.195516
0.500642,0.193653
0.509961,0.191867
0.519261,0.19016
0.528605,0.188526
0.537886,0.186954
0.547151,0.185438
0.55638,0.18398
0.565585,0.182581
0.574809,0.181232
0.583961,0.179931
0.593198,0.178676
0.602359,0.177458
0.611481,0.176279
0.620644,0.175134
0.629741,0.174029
0.638834,0.17296
0.647901,0.171929
0.65698,0.170926
0.666063,0.169951
0.675099,0.169004
0.684126,0.168083
0.693134,0.167187
0.702174,0.166313
0.711206,0.165459
0.720248,0.164627
0.729224,0.163818
0.738243,0.163032
0.747198,0.162264
0.756163,0.161515
0.765063,0.160779
0.774009,0.160064
0.782902,0.159362
0.791795,0.158674
0.800692,0.158001
0.809526,0.157341
0.818342,0.156698
0.827169,0.156069
0.83601,0.155448
0.844861,0.154837
0.853715,0.154236
0.862533,0.153646
0.871302,0.153067
0.880094,0.152497
0.888856,0.151934
0.897641,0.151382
0.906429,0.15084
0.915184,0.150306
0.923926,0.149781
0.93276,0.149262
0.941529,0.14875
0.950347,0.148248
0.959084,0.147755
0.967812,0.147272
0.976548,0.146798
0.985253,0.146331
0.993977,0.145873
1.00437,0.145422
1.01826,0.144976
1.0268,0.144536
1.03539,0.144105
1.04391,0.143678
1.05247,0.14326
1.06099,0.142847
1.06951,0.142439
1.07801,0.142036
1.08648,0.141639
1.09511,0.141248
1.10372,0.140861
1.11221,0.14048
1.12072,0.140104
1.12927,0.139731
1.13779,0.139365
1.1463,0.139003
1.15479,0.138646
1.16328,0.138295
1.17175,0.137949
1.1802,0.137607
1.18864,0.137269
1.19709,0.136937
1.20557,0.13661
1.21402,0.136288
1.2225,0.135969
1.23096,0.135655
1.2404,0.135344
1.2489,0.135038
1.25737,0.134735
1.26581,0.134436
1.27425,0.134141
1.28267,0.133849
1.29109,0.133561
1.29948,0.133277
1.30789,0.132995
1.3163,0.132717
1.32469,0.132441
1.33311,0.132168
1.34153,0.131898
1.34993,0.131632
1.35835,0.131371
1.36679,0.131112
1.37519,0.130857
1.38359,0.130604
1.39199,0.130354
1.40038,0.130107
1.40877,0.129862
1.41722,0.129619
1.42562,0.129378
1.434,0.129138
1.44241,0.1289
1.45078,0.128663
1.45916,0.128429
1.46757,0.128197
1.47594,0.127966
1.48434,0.127738
1.49272,0.127513
1.5011,0.127289
1.50946,0.127069
1.51787,0.126852
1.52623,0.126634
1.53462,0.126419
1.54295,0.126206
1.55131,0.125996
1.55963,0.125787
1.56802,0.125579
1.5764,0.125373
1.58476,0.12517
1.59319,0.124968
1.60203,0.124768
1.61064,0.12457
1.61994,0.124373
1.62851,0.124177
1.6372,0.123983
1.64588,0.12379
1.65449,0.1236
1.66304,0.123412
1.67162,0.123226
1.6802,0.12304
1.68875,0.122858
1.69737,0.122675
1.70596,0.122497
1.7145,0.122319
1.72304,0.122142
1.73163,0.121967
1.7402,0.121794
1.74871,0.121623
1.75725,0.121453
1.76575,0.121286
1.77428,0.12112
1.7828,0.120955
1.79133,0.120789
1.79986,0.120626
1.80837,0.120464
1.81687,0.120304
1.82538,0.120146
1.83386,0.119989
1.8424,0.119832
1.85089,0.119678
1.85941,0.119523
1.86789,0.11937
1.87638,0.119217
1.88486,0.119068
1.89337,0.118918
1.90185,0.118769
1.9104,0.118623
1.91888,0.118476
1.9274,0.118331
1.93597,0.118187
1.94447,0.118044
1.95296,0.117902
1.96143,0.117765
1.96988,0.117624
1.97839,0.117486
1.98683,0.117346
1.99532,0.117209
2.00377,0.117073
2.01224,0.116941
2.02069,0.116809
2.02923,0.116677
2.03776,0.116545
2.04627,0.116415
2.05474,0.116285
2.06324,0.116157
2.0717,0.116031
2.08015,0.115907
2.08861,0.115785
2.09708,0.115663
2.10551,0.115541
2.11396,0.115419
2.12237,0.115297
2.13084,0.115178
2.1393,0.115061
2.14773,0.114947
2.1562,0.114833
2.16464,0.114718
2.17304,0.114603
2.18149,0.114488
2.18992,0.114374
2.19843,0.114264
2.2069,0.114155
2.21536,0.114047
2.22377,0.113945
2.23226,0.113837
2.24078,0.113731
2.24922,0.113621
2.25765,0.113513
2.26611,0.113405
2.27456,0.113301
2.28301,0.113197
2.29143,0.113097
2.29983,0.113001
2.30826,0.1129
2.3167,0.112794
2.32514,0.112696
2.33354,0.112593
2.34207,0.112492
2.35055,0.112394
2.35897,0.112298
2.36743,0.112201
2.37583,0.112108
2.38421,0.112011
2.3926,0.111912
2.40099,0.111814
2.40941,0.111717
2.41781,0.111621
2.4262,0.111532
2.43462,0.111447
2.44306,0.111357
2.45149,0.111262
2.45992,0.111166
2.46834,0.111072
2.47674,0.110981
2.48516,0.11089
2.49354,0.110804
2.50195,0.110724
2.5104,0.110637
2.51882,0.110543
2.52721,0.110454
2.53562,0.110364
2.54402,0.110277
2.55242,0.11019
2.56081,0.110107
2.56925,0.110031
2.57765,0.109948
2.58608,0.10986
2.59451,0.109772
2.60293,0.109685
2.61134,0.109599
2.61974,0.109514
2.62816,0.109434
2.6366,0.109359
2.64503,0.109287
2.65348,0.109205
2.66185,0.109121
2.67028,0.109037
2.67869,0.108951
2.68706,0.108868
2.69545,0.108788
2.70388,0.10871
2.7123,0.10864
2.72073,0.108572
2.72911,0.108493
2.7375,0.108409
2.74592,0.108329
2.75433,0.108249
2.76272,0.10817
2.77111,0.108093
2.77946,0.108021
2.78785,0.107957
2.79626,0.107893
2.80483,0.107815
2.81337,0.107742
2.82199,0.107662
2.83187,0.107583
2.84084,0.107509
2.84924,0.107436
2.85764,0.107369
2.86606,0.107308
2.8745,0.107245
2.88292,0.107176
2.89133,0.107103
2.89971,0.107028
2.90809,0.106957
2.9165,0.106882
2.92492,0.106813
2.93335,0.106748
2.94175,0.106694
2.95018,0.106635
2.95864,0.106567
2.96706,0.106496
2.97548,0.106425
2.98386,0.106354
2.99228,0.106288
3.00073,0.106219
3.01064,0.106154
3.01907,0.106094
3.02749,0.106054
3.03593,0.105992
3.04438,0.105923
3.05279,0.105854
3.06119,0.105785
3.06959,0.105719
3.07799,0.105654
3.08642,0.105591
3.09479,0.105534
3.10322,0.105488
3.11166,0.105433
3.12008,0.105373
3.12852,0.105303
3.1369,0.105236
3.1453,0.105169
3.15371,0.105105
3.16208,0.105043
3.17049,0.104984
3.17886,0.104938
3.18727,0.104899
3.19568,0.104836
3.20409,0.104779
3.21253,0.10471
3.2209,0.104646
3.22932,0.104585
3.23771,0.104526
3.24618,0.10447
3.25455,0.104423
3.26283,0.104386
3.27115,0.104327
3.27944,0.104262
3.28771,0.104197
3.29597,0.104135
3.30425,0.104073
3.3125,0.104014
3.32075,0.10396
3.32904,0.103921
3.33734,0.103888
3.34564,0.103831
3.35386,0.103778
3.36213,0.103712
3.37039,0.103653
3.37866,0.103594
3.3869,0.103536
3.39512,0.103481
3.40331,0.103434
3.41153,0.103401
3.41981,0.103362
3.42808,0.103302
3.43638,0.103249
3.44465,0.103182
3.45287,0.103123
3.46111,0.103068
3.46928,0.103016
3.47756,0.102966
3.48573,0.102934
3.49396,0.102904
3.5022,0.102862
3.51054,0.102798
3.51876,0.102737
3.527,0.10268
3.53525,0.102625
3.54354,0.102574
3.55178,0.102525
3.56005,0.10248
3.56832,0.102459
3.57662,0.102422
3.58484,0.102373
3.59308,0.102314
3.60128,0.102259
3.60946,0.1022
3.61761,0.102146
3.62582,0.102097
3.63402,0.102049
3.64235,0.102011
3.65056,0.101999
3.6588,0.101965
3.66702,0.10192
3.67526,0.101858
3.68351,0.101807
3.69171,0.101751
3.69991,0.1017
3.70821,0.101653
3.71644,0.101606
3.72473,0.101568
3.73293,0.101553
3.74121,0.101522
3.74943,0.101479
3.75773,0.101425
3.76596,0.101374
3.7742,0.101318
3.78239,0.101267
3.79062,0.101217
3.79901,0.101171
3.80708,0.101129
3.8151,0.101105
3.82315,0.101104
3.83155,0.101067
3.84011,0.101024
3.84867,0.100979
3.85732,0.100924
3.8658,0.100866
3.87437,0.100819
3.8829,0.100776
3.89143,0.10074
3.89994,0.100715
3.90861,0.100694
3.91717,0.100674
3.92585,0.100619
3.93446,0.10057
3.94311,0.100514
3.95168,0.100462
3.9603,0.100414
3.96892,0.10037
3.97757,0.100333
3.98624,0.100312
3.99495,0.100307
4.00361,0.100295
4.01237,0.100248
4.02101,0.100203
4.02966,0.100149
4.03838,0.100097
4.04704,0.100052
4.05565,0.100007
4.06433,0.0999712
4.07301,0.09994
4.08177,0.0999281
4.0904,0.0999169
4.09922,0.0998703
4.10793,0.0998373
4.11672,0.099782
4.12536,0.0997274
4.13406,0.0996806
4.14269,0.0996351
4.15134,0.0995946
4.16005,0.0995586
4.16872,0.0995408
4.17747,0.0995503
4.18632,0.0995313
4.19506,0.0994969
4.20392,0.099445
4.21263,0.0993953
4.2214,0.0993442
4.23003,0.0992986
4.23878,0.0992613
4.24746,0.0992267
4.25623,0.0992024
4.26495,0.0991938
4.27367,0.0991746
4.28235,0.0991532
4.2912,0.0990977
4.29988,0.0990481
4.3085,0.0989976
4.31713,0.0989492
4.32576,0.0989086
4.3345,0.0988734
4.34319,0.0988534
4.35187,0.0988468
4.36057,0.098848
4.36925,0.0988309
4.37795,0.0987754
4.38659,0.0987357
4.39529,0.0986851
4.40396,0.0986392
4.41259,0.0985962
4.42129,0.0985555
4.42997,0.0985247
4.43859,0.0984986
4.44735,0.0985054
4.45605,0.0985109
4.46479,0.0984693
4.47346,0.0984449
4.48219,0.0983857
4.49084,0.098337
4.49956,0.0982912
4.5083,0.0982522
4.51701,0.0982175
4.52564,0.098182
4.53436,0.0981556
4.54303,0.0981603
4.55186,0.0981796
4.56064,0.0981529
4.56947,0.0981027
4.57824,0.0980594
4.58691,0.0980067
4.5956,0.0979632
4.60425,0.097923
4.61287,0.0978862
4.62153,0.0978496
4.63024,0.0978197
4.639,0.0978105
4.64775,0.0978465
4.65661,0.0978416
4.66539,0.0978179
4.67422,0.0977552
4.68292,0.0977102
4.69164,0.0976628
4.70038,0.0976239
4.70916,0.0975821
4.71789,0.097551
4.7267,0.0975258
4.73541,0.097522
4.7442,0.0975426
4.75302,0.097538
4.76187,0.0974893
4.77061,0.0974509
4.77939,0.0973986
4.78815,0.0973555
4.7969,0.0973123
4.80565,0.0972742
4.81439,0.0972387
4.82312,0.0972065
4.83186,0.0971875
4.84055,0.097202
4.84933,0.097239
4.85816,0.0972385
4.86708,0.0971837
4.8758,0.0971477
4.88466,0.0970977
4.89346,0.0970584
4.90209,0.0970176
4.91081,0.0969833
4.91956,0.0969469
4.92825,0.0969176
4.93697,0.0968938
4.94562,0.0969034
4.9544,0.0969379
4.96322,0.0969322
4.97204,0.0968724
4.98082,0.0968359
4.98955,0.0967904
4.99835,0.0967516
5.00922,0.096704
5.01904,0.0966665
5.02786,0.0966346
5.03669,0.0966069
5.04555,0.096593
5.05432,0.0966241
5.0632,0.096667
5.07204,0.0966461
5.08097,0.0965993
5.08982,0.0965609
5.0986,0.0965072
5.10743,0.0964738
5.11617,0.0964344
5.12493,0.096403
5.13371,0.0963707
5.14248,0.0963446
5.15128,0.0963182
5.16005,0.0963126
5.16891,0.0963505
5.17774,0.0963796
5.18664,0.0963217
5.19547,0.0962999
5.20429,0.0962383
5.21299,0.096208
5.22171,0.0961624
5.2304,0.0961315
5.23912,0.0960889
5.24773,0.0960576
5.25636,0.096031
5.26505,0.096012
5.27395,0.0960201
5.2828,0.0960936
5.29168,0.09608
5.30062,0.0960751
5.30959,0.0960064
5.31841,0.0959889
5.32716,0.095931
5.33583,0.0959035
5.34451,0.0958602
5.35317,0.0958325
5.362,0.0957992
5.37075,0.0957763
5.37948,0.0957546
5.38823,0.0957655
5.39703,0.0958113
5.40589,0.0958306
5.41472,0.0957655
5.42346,0.0957415
5.43232,0.0956808
5.44107,0.0956501
5.44983,0.0956089
5.45851,0.0955761
5.46729,0.095539
5.47589,0.0955095
5.48463,0.0954842
5.49333,0.0954746
5.50218,0.0955028
5.51093,0.0955914
5.51988,0.0955582
5.5287,0.0955478
5.53755,0.095468
5.54636,0.0954563
5.55523,0.0954069
5.56401,0.0953827
5.57279,0.0953446
5.58149,0.095322
5.59031,0.0952895
5.59901,0.0952627
5.60779,0.0952363
5.61653,0.0952118
5.62535,0.0951908
5.63421,0.0951915
5.64315,0.0952755
5.652,0.0952874
5.66077,0.0952259
5.66959,0.0952192
5.67842,0.0951474
5.68728,0.0951258
5.69615,0.0950849
5.70492,0.095054
5.71373,0.0950175
5.72241,0.0949826
5.73128,0.0949528
5.74008,0.0949265
5.7489,0.0949108
5.75759,0.0949271
5.76645,0.0950165
5.7753,0.0950514
5.78428,0.0949792
5.79315,0.0949735
5.80208,0.0949109
5.8109,0.0948945
5.81981,0.0948456
5.82858,0.0948205
5.83746,0.0947849
5.84623,0.0947556
5.85496,0.0947224
5.86321,0.0946937
5.87134,0.0946698
5.87947,0.0946532
5.88784,0.0946671
5.89619,0.0947606
5.90451,0.0947503
5.91266,0.0947524
5.92094,0.0946735
5.92914,0.0946762
5.93722,0.0946114
5.9453,0.0945873
5.95336,0.094541
5.96169,0.0945083
5.96993,0.0944767
5.97816,0.0944483
5.98642,0.0944202
5.99465,0.094397
6.0029,0.0943876
6.01116,0.0944414
6.01948,0.0945397
6.02776,0.0945345
6.03604,0.0944717
6.04425,0.0944684
6.05253,0.0943953
6.06076,0.0943815
6.06902,0.0943316
6.07724,0.0943149
6.0855,0.0942833
6.09366,0.09427
6.1019,0.0942547
6.11013,0.0942867
6.11845,0.0942958
6.12669,0.0943188
6.13498,0.0942532
6.1432,0.0942286
6.15146,0.0941589
6.15964,0.0941116
6.16787,0.0940796
6.17614,0.0940537
6.1844,0.0940342
6.19265,0.0940322
6.20095,0.0940699
6.20925,0.0941527
6.21758,0.0941481
6.22586,0.0941423
6.23419,0.094079
6.24244,0.0940619
6.25073,0.0939948
6.25895,0.0939582
6.26717,0.0939205
6.27537,0.0938929
6.28357,0.0938736
6.29176,0.0938644
6.3,0.0938905
6.30822,0.0939787
6.31653,0.0939611
6.3248,0.0939604
6.3331,0.0938762
6.34138,0.093847
6.34965,0.093792
6.35782,0.0937533
6.36605,0.0937218
6.37427,0.0936967
6.38251,0.0936775
6.39073,0.093674
6.39899,0.0937219
6.40722,0.0938294
6.41554,0.0938018
6.42381,0.0937915
6.4321,0.0937017
6.44032,0.0936889
6.44858,0.0936443
6.4568,0.0936171
6.46507,0.0935841
6.47325,0.0935558
6.48149,0.093532
6.48965,0.0935151
6.49787,0.0935101
6.5061,0.0935502
6.51438,0.0936099
6.52266,0.0936356
6.53094,0.0935901
6.53921,0.0935638
6.54753,0.0934922
6.55572,0.0934579
6.56392,0.0934127
6.5721,0.0933773
6.58027,0.0933473
6.58844,0.0933237
6.59667,0.0933068
6.60485,0.0933042
6.61306,0.093347
6.62132,0.0934682
6.62962,0.0934686
6.63788,0.0934433
6.64623,0.0933729
6.65449,0.0933699
6.66273,0.0933019
6.6709,0.0932824
6.67918,0.0932418
6.68736,0.0932188
6.6956,0.09319
6.70377,0.0931714
6.71199,0.0931583
6.72018,0.0931776
6.72843,0.0932302
6.73665,0.0932997
6.74494,0.0932543
6.75321,0.0932445
6.7615,0.0931586
6.7697,0.0931252
6.7779,0.0930791
6.78604,0.0930435
6.79427,0.0930105
6.80245,0.0929863
6.81065,0.0929696
6.81886,0.0929706
6.82711,0.0930114
6.83531,0.0931289
6.84359,0.0931469
6.85182,0.0931201
6.86009,0.0930633
6.86832,0.0930584
6.87659,0.0929844
6.8848,0.0929526
6.89303,0.0929111
6.9012,0.0928891
6.90941,0.0928623
6.91763,0.0928432
6.92582,0.0928256
6.93401,0.0928155
6.94228,0.0928512
6.95051,0.0929747
6.9588,0.0929783
6.96707,0.0929394
6.97534,0.0928753
6.98358,0.092863
6.99182,0.0927926
7,0.0927601
7.00823,0.0927204
7.01646,0.092689
7.02471,0.0926634
7.03292,0.0926439
7.04116,0.0926392
7.04942,0.0926743
7.05769,0.0927934
7.06611,0.0928564
7.07431,0.0928144
7.08234,0.0927769
7.09044,0.0927231
7.09875,0.0927002
7.10726,0.092644
7.11576,0.09262
7.12425,0.0925877
7.13269,0.0925675
7.14125,0.0925356
7.14979,0.0925169
7.15838,0.0924944
7.16693,0.0924842
7.17554,0.0924917
7.18419,0.0926054
7.19304,0.092675
7.2018,0.0926509
7.21065,0.0926097
7.21934,0.0925735
7.22803,0.0925166
7.23668,0.0924918
7.24535,0.0924426
7.25386,0.0924186
7.26251,0.0923783
7.27111,0.0923525
7.27966,0.0923289
7.28836,0.092312
7.29701,0.0923128
7.30571,0.0923816
7.31447,0.0925121
7.3232,0.0925207
7.33202,0.0924987
7.34081,0.0924463
7.34961,0.0924162
7.35814,0.0923805
7.36674,0.0923277
7.37525,0.0923084
7.3839,0.0922699
7.3925,0.0922533
7.40119,0.0922214
7.40979,0.0922067
7.41852,0.092183
7.42719,0.092177
7.43583,0.0921917
7.44451,0.0923223
7.45343,0.0923855
7.46218,0.0923405
7.47099,0.0922998
7.47972,0.0922594
7.48834,0.0922132
7.49703,0.0921862
7.50572,0.0921286
7.51422,0.0920971
7.52278,0.0920584
7.53145,0.0920347
7.54009,0.0920166
7.54885,0.0920079
7.55761,0.0920364
7.56636,0.0921552
7.57517,0.0922547
7.58391,0.0922079
7.59276,0.0921961
7.60148,0.0921434
7.61022,0.0921073
7.61888,0.0920828
7.62757,0.0920195
7.63621,0.0919961
7.64488,0.0919537
7.65352,0.0919359
7.66232,0.0919154
7.67088,0.0919106
7.67957,0.091938
7.68832,0.0920515
7.69726,0.0921148
7.70604,0.0920644
7.71493,0.0920364
7.72369,0.0919967
7.73246,0.0919349
7.74118,0.0918985
7.74991,0.0918494
7.75859,0.0918202
7.76743,0.0917891
7.77609,0.0917679
7.78475,0.0917568
7.7934,0.0917696
7.80224,0.0918423
7.81098,0.0920013
7.81987,0.0920115
7.82862,0.0919459
7.83765,0.0919093
7.84646,0.0918701
7.85529,0.0918064
7.86409,0.0917793
7.87284,0.0917481
7.88151,0.0917336
7.89021,0.091712
7.89887,0.0917048
7.90758,0.0917093
7.91624,0.091792
7.92507,0.0918567
7.93384,0.0918333
7.94268,0.0918054
7.9514,0.0917592
7.96003,0.0916912
7.96863,0.0916398
7.97726,0.0915998
7.98592,0.0915743
7.99459,0.0915552
8.0033,0.0915432
8.01199,0.0915472
8.02069,0.0915908
8.02949,0.0917127
8.03822,0.0917929
8.04706,0.0917805
8.05576,0.0917205
8.06457,0.0916881
8.07325,0.0916211
8.082,0.0915665
8.09067,0.0915372
8.09933,0.0915022
8.10792,0.0914827
8.11666,0.0914614
8.12535,0.09145
8.13408,0.0914589
8.14277,0.0915411
8.15168,0.0916483
8.16039,0.0916478
8.16925,0.0916687
8.17793,0.0915925
8.18674,0.0915432
8.19543,0.0914781
8.20424,0.0914241
8.21289,0.0913919
8.22163,0.0913616
8.23028,0.0913405
8.239,0.0913215
8.2477,0.0913154
8.25646,0.091346
8.2652,0.0914752
8.27411,0.0916
8.28288,0.0915405
8.29188,0.0915489
8.30072,0.0914654
8.30959,0.0914332
8.3183,0.0913924
8.32705,0.0913516
8.33579,0.0913402
8.34463,0.0913209
8.35329,0.0913196
8.36201,0.0913233
8.37065,0.0913971
8.37953,0.0914569
8.38831,0.0914164
8.39718,0.0913999
8.40645,0.0913326
8.41564,0.0912672
8.42429,0.0912141
8.43294,0.0911837
8.44156,0.0911636
8.45034,0.091149
8.45919,0.091149
8.46797,0.0911799
8.47682,0.0912607
8.48577,0.0913946
8.49457,0.0913752
8.5036,0.0913899
8.51243,0.0913073
8.52123,0.0912637
8.53,0.0912038
8.5388,0.0911535
8.54751,0.0911193
8.55634,0.0910964
8.56512,0.0910779
8.57391,0.091068
8.58275,0.0910676
8.59168,0.0911345
8.60047,0.0912772
8.60954,0.09133
8.61842,0.0912552
8.6273,0.0912355
8.63618,0.0911706
8.64506,0.0911241
8.65394,0.0910787
8.6628,0.0910384
8.6716,0.0910099
8.68036,0.0909836
8.68918,0.0909609
8.69797,0.0909426
8.70683,0.0909382
8.71569,0.0909677
8.72453,0.0910954
8.73362,0.0912541
8.7426,0.0911874
8.75169,0.0911922
8.76048,0.0911167
8.76941,0.0910991
8.7782,0.0910399
8.78706,0.0909966
8.79593,0.0909702
8.80484,0.0909475
8.81362,0.0909404
8.82255,0.0909418
8.83135,0.0909857
8.84034,0.0910719
8.84922,0.0910919
8.85823,0.0910992
8.86702,0.0910366
8.87592,0.0909773
8.8847,0.0909115
8.89351,0.0908574
8.90231,0.0908252
8.9111,0.0908057
8.91991,0.090791
8.92877,0.0907863
8.93751,0.0908109
8.94647,0.0908984
8.95536,0.0910431
8.96441,0.0910755
8.97321,0.0910118
8.98213,0.0909771
8.9909,0.0909142
8.99976,0.0908571
9.00853,0.0908092
9.0173,0.0907895
9.02622,0.0907649
9.03522,0.0907488
9.04408,0.0907401
9.05303,0.0907632
9.06192,0.090837
9.07104,0.0909617
9.07995,0.0909674
9.08909,0.0909196
9.09806,0.0908701
9.10713,0.0908148
9.11601,0.0907654
9.12491,0.0907187
9.13375,0.0906759
9.14266,0.0906492
9.15093,0.0906324
9.15918,0.0906232
9.16745,0.0906324
9.17592,0.0907058
9.1844,0.0908715
9.19274,0.0909433
9.20122,0.0908727
9.20959,0.0908366
9.21813,0.0907864
9.22634,0.0907362
9.23482,0.0907006
9.24443,0.0906671
9.25324,0.0906294
9.26152,0.0906055
9.26974,0.0905779
9.27799,0.0905636
9.28621,0.0905592
9.29448,0.0905897
9.30272,0.0906924
9.31108,0.0908366
9.31941,0.0908112
9.32774,0.0907875
9.33602,0.0907328
9.34438,0.0906893
9.35276,0.0906393
9.36107,0.0905909
9.36934,0.0905511
9.37763,0.0905216
9.38589,0.0904904
9.39419,0.0904689
9.4025,0.0904534
9.41076,0.0904483
9.41904,0.0904716
9.42736,0.0906163
9.43566,0.0907676
9.44402,0.0907839
9.45235,0.0907119
9.46072,0.0906775
9.46899,0.0906176
9.4773,0.090567
9.48556,0.0905282
9.49384,0.0905006
9.50207,0.0904732
9.51033,0.0904707
9.51863,0.0904667
9.52693,0.0905335
9.5352,0.0906178
9.54373,0.0906551
9.55208,0.0906367
9.56043,0.0905867
9.5687,0.0905094
9.57694,0.0904513
9.58517,0.0903905
9.59344,0.0903626
9.60169,0.0903418
9.60997,0.0903276
9.61827,0.0903282
9.62658,0.0903623
9.63487,0.0904414
9.64318,0.0906133
9.65152,0.090627
9.65989,0.0905998
9.66817,0.0905462
9.67652,0.0904981
9.68477,0.0904263
9.69301,0.090388
9.70127,0.0903478
9.70955,0.0903205
9.7178,0.0902934
9.72611,0.0902851
9.7344,0.0902803
9.74268,0.0903302
9.75094,0.090458
9.75931,0.0905721
9.76761,0.0905498
9.77597,0.0905101
9.78425,0.0904425
9.79255,0.0903823
9.80078,0.090325
9.80902,0.0902857
9.8173,0.0902455
9.82557,0.0902198
9.83384,0.0901974
9.84212,0.0901847
9.85044,0.0901834
9.85875,0.0902277
9.86707,0.0903492
9.87541,0.09052
9.88371,0.0905058
9.89205,0.0904597
9.90033,0.0904164
9.90865,0.0903754
9.91688,0.090316
9.92516,0.090272
9.9334,0.0902343
9.94167,0.0902121
9.94992,0.0901911
9.95823,0.0901926
9.96649,0.0902032
9.9748,0.0902815
9.98309,0.0903936
9.99151,0.0904241
9.99979,0.0903961
10.0083,0.0903248
10.0166,0.0902516
10.0249,0.0901965
10.0332,0.0901364
10.0414,0.0901062
10.0497,0.0900837
10.058,0.0900707
10.0663,0.0900669
10.0745,0.0900927
10.0828,0.0901644
10.0912,0.0903333
10.0995,0.0904206
10.1078,0.0903468
10.1161,0.0903219
10.1245,0.0902625
10.1327,0.0902013
10.141,0.0901623
10.1492,0.0901232
10.1576,0.0901047
10.1658,0.0900728
10.1741,0.0900515
10.1823,0.0900248
10.1906,0.0900148
10.1989,0.0900155
10.2071,0.0900814
10.2154,0.0902415
10.2237,0.0903515
10.2321,0.0903207
10.2404,0.0902365
10.2487,0.0902054
10.257,0.0901494
10.2653,0.0901014
10.2735,0.0900712
10.2818,0.0900323
10.29,0.0900069
10.2983,0.0899714
10.3065,0.0899507
10.3147,0.0899311
10.323,0.08992
10.3313,0.0899247
10.3396,0.0900123
10.3479,0.0902248
10.3563,0.0903098
10.3646,0.0902597
10.373,0.0901816
10.3812,0.0901772
10.3895,0.0901186
10.3978,0.0900752
10.4061,0.0900277
10.4143,0.0899991
10.4226,0.0899865
10.4308,0.0899834
10.4391,0.0900099
10.4474,0.0900781
10.4557,0.0901481
10.4639,0.0901986
10.472,0.0901135
10.4803,0.0900576
10.4888,0.0899768
10.4973,0.0899055
10.5058,0.0898765
10.5144,0.0898558
10.5229,0.0898434
10.5315,0.0898385
10.5401,0.089874
10.5486,0.0899338
10.5574,0.0901032
10.5661,0.0902095
10.5749,0.0901126
10.5835,0.0901287
10.5924,0.0900303
10.6009,0.08997
10.6097,0.0899141
10.6183,0.0898726
10.627,0.0898454
10.6357,0.0898151
10.6443,0.0898061
10.6529,0.089801
10.6617,0.0898556
10.6704,0.0899818
10.6793,0.0901134
10.6881,0.0901418
10.6969,0.0900415
10.7056,0.0900041
10.7144,0.0899373
10.7231,0.089892
10.7319,0.0898452
10.7406,0.0898036
10.7493,0.0897826
10.7581,0.0897546
10.7669,0.0897393
10.7755,0.0897205
10.7849,0.0897119
10.7941,0.0897193
10.8029,0.0898313
10.8117,0.090074
10.8207,0.0900863
10.8295,0.0900865
10.8384,0.0899591
10.8471,0.0899584
10.856,0.0898983
10.8647,0.0898697
10.8734,0.0898297
10.882,0.0897974
10.8907,0.0897793
10.8994,0.0897663
10.9081,0.0897818
10.9169,0.0898299
10.9257,0.0899263
10.9345,0.0900355
10.9434,0.0899472
10.9523,0.0899495
10.9612,0.0898382
10.9699,0.08976
10.9786,0.0897104
10.9873,0.0896743
10.9959,0.0896542
11.0046,0.0896383
11.0134,0.0896337
11.022,0.0896613
11.0308,0.0897544
11.0396,0.0899423
11.0485,0.0899789
11.0573,0.0900033
11.0661,0.0898734
11.0749,0.0898606
11.0837,0.0897709
11.0925,0.089729
11.1013,0.0897015
11.1099,0.0896598
11.1188,0.0896393
11.1275,0.0896201
11.1362,0.0896212
11.145,0.0896452
11.1538,0.0897558
11.1626,0.0899541
11.1716,0.08991
11.1804,0.0899476
11.1893,0.0897903
11.198,0.0897664
11.2068,0.0896953
11.2155,0.0896514
11.2243,0.0896206
11.233,0.0895844
11.2418,0.0895626
11.2505,0.0895449
11.2593,0.0895407